x                y                z              
 2.69615221E+00 -2.15765619E+00  1.16050690E-01
 1.20347538E+01  9.64318466E+00  1.03225961E-01
 1.92318106E+00 -1.88889086E+00 -2.90455129E-02
-1.22230136E+00  2.27565646E+00  3.35161120E-01
-6.91049767E+00 -1.51916015E+00 -3.79432254E-02
 3.03031330E+01  2.85260201E+01 -1.79876424E-02
 1.62472916E+01 -2.46296959E+01 -1.69483528E-01
-2.68889570E+00 -4.73273611E+00  2.05639318E-01
-3.04084182E+00 -1.51646681E+01  1.57953307E-01
 5.08605194E+00  7.99204588E-01 -1.58118352E-01
 2.51499414E+00 -1.66369081E-01  1.04290005E-02
-1.61726522E+00 -8.35647583E-01  7.52896741E-02
 1.58674872E+00  3.46050292E-01  5.75808436E-02
 4.65666384E-01  4.12975520E-01 -2.01324999E-01
 6.60872221E+00 -8.46127748E-01 -4.32940632E-01
 2.04965758E+00  1.16930056E+01 -1.52068928E-01
-2.47082877E+00 -1.33573925E+00  2.61507303E-01
 6.31955624E+00  3.56745291E+00 -1.31964117E-01
-8.88704395E+00  1.12851357E+00  4.43101227E-01
 2.56380367E+00  1.78235006E+00 -8.58651042E-01
 1.05003834E+01 -4.86272573E+00 -6.59051836E-01
-4.54045057E-01  1.56316698E+00 -8.53510499E-02
 1.08445234E+01 -4.28297729E+01 -2.14181542E-01
-1.24536705E+00 -8.90601948E-02 -4.84308898E-02
 1.61455286E+00 -3.63785124E+00 -1.43034421E-02
-8.98043919E+00 -1.84425640E+00 -8.12966153E-02
 1.11156917E+00 -1.58556998E+00 -1.07067302E-01
 2.15680084E+01  1.15289526E+01 -1.18316047E-01
-3.12129040E+01  8.95342171E-01  6.14865959E-01
 5.04325449E-01 -1.91997731E+00 -1.61309674E-01
 2.77500796E+00  4.01411247E+00  1.81754738E-01
-1.00350618E+01 -4.33543968E+00  7.18947127E-02
 5.85746050E+00 -9.21715379E-01  4.04104143E-01
 2.52847528E+00 -1.00966179E+00 -2.65575081E-01
-1.36695242E+01 -3.25323462E+00 -2.37868965E-01
 7.42066354E-02 -1.16881959E-01  8.75030875E-01
 5.87721710E+01  5.09213829E+01 -2.23365113E-01
-3.84005189E+00  2.78445206E+01  7.82356113E-02
-9.24989319E+00  8.66464710E+00 -1.67297259E-01
 1.95609260E+00 -2.57424450E+00  9.08581764E-02
-7.47632170E+00 -3.40914041E-01 -1.37040630E-01
 1.49515553E+01  1.26897526E+01  1.21781662E-01
 5.36607170E+00  3.08625698E+00  2.61564497E-02
 1.57502949E+00  6.43746471E+00 -3.30754817E-02
-2.63605690E+00 -4.93780279E+00  2.73248609E-02
-3.14957285E+00 -3.78869832E-01  9.38908681E-02
-9.76624846E-01 -2.84509587E+00  1.88051045E-01
 3.20903540E+00  5.92745066E+00 -2.97976106E-01
-2.35845304E+00 -7.40914881E-01 -3.47528756E-01
 1.41916144E+00 -1.36263647E+01  1.40903458E-01
 1.37996674E+01  2.67691669E+01 -5.85743368E-01
 2.96480489E+00 -4.87126017E+00  7.44005963E-02
 2.31924939E+00  7.91604519E+00 -2.35319659E-01
 2.44490099E+00 -1.79708838E+00  4.17899668E-01
 6.86369419E+00 -8.54668808E+00  1.14072293E-01
 2.84899769E+01 -2.37856903E+01  4.26098228E-01
 7.93749690E-01 -4.11891174E+00  1.55536383E-02
-7.58440346E-02 -1.26120508E+00  1.47919515E-02
 3.97272396E+00 -4.74946547E+00 -3.88882384E-02
-1.29149771E+01 -4.65869141E+00  7.65715167E-03
 3.91955853E+00  7.15827131E+00  5.10308444E-01
-2.87191010E+01  1.85171432E+01  1.43070906E-01
-9.91602612E+00 -1.74628901E+00 -1.29544958E-01
 5.55154467E+00  6.17723131E+00 -6.32681251E-01
 7.17559509E+01  8.65065670E+00  3.03186417E-01
-4.42307425E+00  4.79988289E+00 -8.34139884E-01
 2.38552237E+00 -3.70260000E+00  2.38261566E-01
 7.05551386E-01 -5.13116455E+00  1.20788209E-01
 7.07370949E+00  1.47741985E+01  2.93340027E-01
 3.83615637E+00  5.23956954E-01 -4.22418684E-01
 5.04357672E+00 -1.47354994E+01  8.39575052E-01
 3.86144519E+00  3.70439076E+00 -3.91279608E-01
 2.72641325E+00 -2.39031172E+00  5.77085018E-02
-1.22625484E+01  1.40769253E+01 -1.78274512E-01
-7.48857117E+00  6.41235018E+00  5.71777284E-01
-8.52422357E-01 -1.00534892E+00 -7.40747759E-03
-1.10522995E+01 -7.65887976E+00  1.37271002E-01
-2.27686930E+00 -9.59847355E+00 -2.56096721E-01
 2.05936956E+00 -4.62705731E-01 -1.08049192E-01
 4.53982353E+00  2.91537690E+00 -1.58572957E-01
 5.74476719E-01 -1.89995587E+00 -2.59049144E-02
-1.31358409E+00  3.09643865E+00  2.12588906E-02
-2.53431648E-01 -1.83827710E+00 -2.43699580E-01
-3.38704376E+01 -3.01693230E+01  9.85851511E-02
-1.73349118E+00  2.52517915E+00  1.24850065E-01
 2.44270635E+00  1.86629641E+00  2.46551216E-01
-2.67907834E+00 -3.40375733E+00 -1.74007654E-01
 4.67355549E-01 -4.03903723E-01 -6.90016001E-02
 3.65589237E+00  5.51809597E+00 -1.50817096E-01
 1.80137861E+00  4.66155005E+00  1.58419982E-01
 3.51762772E+00  4.58110243E-01 -2.79062897E-01
-7.96982813E+00 -7.29352331E+00 -1.27165556E-01
-9.44502413E-01 -7.15807915E-01  2.07626447E-01
-4.97633505E+00  2.60227489E+00  9.30025727E-02
 3.03114557E+00  5.10204983E+00  1.64882973E-01
 4.33772415E-01  1.00310826E+00 -6.59636736E-01
-2.76479053E+01  7.20200872E+00  7.89227724E-01
 5.09474850E+00 -4.49848361E-02  2.88954377E-01
-3.86968017E+00  3.69887495E+00 -1.09887406E-01
-3.01428604E+00 -6.53428411E+00 -2.99242169E-01
-2.40750999E+01  2.69067841E+01 -1.50656983E-01
 1.91811875E-01  1.53680313E+00  3.20999056E-01
 3.14107947E-02  7.61086881E-01  8.56145322E-01
 2.49762610E-01 -7.68527794E+00  4.09361832E-02
 1.01194420E+01 -2.63586283E+00  1.04517989E-01
-1.10561514E+01  7.54081726E+00  4.54744399E-01
 5.24554610E-01 -3.11521620E-01 -3.99614051E-02
-4.67852163E+00  3.36236453E+00  1.74562968E-02
 5.44134092E+00 -2.63049102E+00 -3.44755262E-01
 5.22394562E+00  3.92967415E+00  1.10879034E-01
-2.29425168E+00 -5.98289967E-02  6.63983524E-01
-2.08404303E+00  3.30016518E+00 -7.43822679E-02
 3.44938540E+00  3.27117741E-01  1.52295411E-01
 8.32909679E+00  1.56061327E+00  5.34562707E-01
-1.19155991E+00 -2.74349737E+00  4.92803693E-01
 1.33135242E+01  4.00554848E+00 -1.18524291E-01
 2.69221663E+00 -3.33959794E+00 -4.59590763E-01
-4.86035776E+00 -6.69583988E+00 -7.46620595E-01
 2.28410065E-02  5.19170046E+00 -2.47592907E-02
-9.52522755E-01  1.62826264E+00 -5.66863120E-01
-1.21291561E+01  1.83683419E+00  6.70962408E-02
-1.50061102E+01  3.19385834E+01  2.25387812E-01
 4.97742939E+00 -2.00669003E+00 -5.24265528E-01
-8.50969553E-01  3.91783643E+00  1.44426614E-01
 9.57114983E+00 -2.83934498E+00 -4.91118670E-01
 6.15010595E+00 -1.10298252E+01 -1.72564402E-01
-1.15823531E+00  2.89205503E+00  1.73173305E-02
 1.66405499E+00 -2.27876434E+01  1.01633966E-01
-4.71816969E+00  8.51260948E+00 -1.30764186E-01
-1.76277542E+00 -1.09854436E+00 -7.98408464E-02
 3.26655149E+00 -1.50078559E+00 -2.04300415E-02
-4.14252663E+00 -6.47938490E-01  2.72516403E-02
 5.57435417E+00 -5.61311197E+00  1.56624421E-01
 4.88786818E-03 -2.19028425E+00  9.87790748E-02
-8.23672104E+00  2.64436283E+01 -7.63281295E-03
 1.63782978E+01  6.64885998E+00 -1.65767774E-01
 1.21656215E+00 -2.49984217E+00 -4.28445965E-01
 1.19708424E+01  1.08693752E+01 -9.86726955E-02
 1.08793612E+01  2.91549611E+00 -1.33714721E-01
 1.50550818E+00  9.86199200E-01 -1.44493818E-01
-3.26383352E+00  1.03151083E+00  1.58959478E-01
-3.18736911E+00  1.28256953E+00 -2.89870575E-02
-7.44809270E-01  1.76375210E-01  1.22127254E-02
 4.97951895E-01 -1.76307380E+00 -1.12057894E-01
 6.52113876E+01 -4.10996246E+01  3.89851004E-01
-1.48187470E+00 -8.45774937E+00 -1.83747232E-01
-2.59630680E+01 -9.49335384E+00  9.19266045E-02
 9.12271690E+00 -4.81531382E+00 -1.41114399E-01
 1.20922267E+00  2.57858539E+00 -1.86527818E-01
 2.90374541E+00  5.94611056E-02  1.45542607E-01
 6.00013733E-01 -2.40109348E+00 -4.82670307E-01
-1.01478949E+01 -4.35092812E+01 -2.86200494E-01
 3.02093983E-01  2.67641807E+00  1.20522968E-01
 4.42613411E+00 -2.83091831E+00  3.63278508E-01
 4.78733349E+00 -2.22561908E+00  1.59156695E-01
 2.74412441E+00 -4.38134146E+00 -1.75070778E-01
 1.34654808E+01 -2.71135769E+01  2.54371613E-01
 1.04910994E+01 -4.12977753E+01 -3.47529083E-01
-6.00017309E+00  7.09251821E-01 -6.10500723E-02
-6.66605377E+00 -7.04670620E+00 -2.96155363E-01
-5.94020510E+00 -1.09812813E+01 -2.14345738E-01
-2.39097881E+00 -2.73860407E+00 -7.46701658E-02
 5.07451200E+00 -2.72592354E+00  1.14540339E-01
-1.13633595E+01 -5.92037344E+00  5.16477346E-01
-7.31464195E+00  2.18116760E+00 -1.45152062E-01
 6.59181118E+00 -6.27079296E+00  1.61455065E-01
-3.33621502E+00  1.50100183E+00 -1.62231401E-01
-7.04447389E-01  2.22541428E+00  1.36018068E-01
-8.05947304E+00  5.50420284E+00  3.14728111E-01
 1.26129675E+00  1.82180996E+01  7.97636628E-01
 1.57095613E+01  1.81840019E+01  4.84507941E-02
 9.29538131E-01  1.14803636E+00  1.49641350E-01
-2.41081810E+00  2.65052843E+00 -2.89781660E-01
-1.69172442E+00  2.51461315E+00 -1.35522842E-01
-4.46094131E+00  3.01863456E+00  6.27409220E-02
 2.57547150E+01  3.32513199E+01  2.12292418E-01
 4.22638130E+00 -3.92671049E-01 -4.28389311E-01
 9.09349155E+00  1.04810581E+01 -7.29299560E-02
-1.72858429E+00 -1.79166775E+01  1.93022892E-01
-4.18871701E-01  2.38695550E+00  4.59032983E-01
 2.77789688E+00  6.20440066E-01 -1.91076607E-01
 1.25659237E+01  1.39092350E+01 -2.22562000E-01
-1.26360726E+00  2.44991407E-01 -3.87704313E-01
-1.48380041E+01 -1.52991228E+01  5.41950390E-02
 5.08780956E-01 -3.02224731E+00  2.16737419E-01
-9.32606161E-01  4.01245546E+00 -1.18660480E-01
 1.71169739E+01  3.50312653E+01 -1.84725374E-01
-1.26212301E+01  2.26530800E+01  9.80978645E-03
-6.43622494E+00  1.04339063E+00  2.63130456E-01
 2.04720936E+01 -1.34953299E+01 -1.60054922E-01
-2.54828334E-01  4.94850922E+00 -1.13746367E-01
 2.29498672E+01 -1.00800362E+01 -3.40683997E-01
 9.33555663E-01 -4.41899109E+00 -1.23023406E-01
-5.76840353E+00  1.53165221E+00  3.08056682E-01
-4.32525969E+00 -3.75439668E+00 -5.98511733E-02
 1.71453819E+01 -7.43447065E+00 -1.78572237E-01
 3.99554521E-01  9.89706898E+00  2.33123809E-01
-1.40076780E+01 -6.26574087E+00 -6.51978999E-02
 9.44746876E+00  7.25933790E+00  1.10649146E-01
-2.42177238E+01  3.18224335E+01  3.04806650E-01
-9.94125903E-01 -5.16049862E-01 -7.49713123E-01
-1.24751215E+01 -3.93000054E+00 -5.77083491E-02
-1.21578646E+00 -1.04611337E+00  2.93073040E-02
-1.49997969E+01  1.38025312E+01  1.68600798E-01
-2.75940180E-01 -8.90752554E-01 -8.86548460E-01
-1.55248606E+00  2.47843075E+00 -2.93723822E-01
 4.44672823E+00 -2.42118335E+00  6.00822233E-02
 7.37898970E+00 -4.00844955E+00 -3.81021798E-02
-4.25284863E-01  4.01614952E+00 -5.45891523E-01
-6.45532799E+00  2.09010339E+00  5.46689555E-02
 2.00343156E+00  2.36119819E+00  6.38290262E-03
-5.37972212E+00  5.94910681E-01  1.30385235E-01
 3.60612082E+00  1.34073365E+00  1.96425274E-01
-4.08781147E+00  5.10300112E+00 -1.38524145E-01
 4.09236050E+00  1.28421581E+00 -6.71785325E-02
-1.42529554E+01 -9.97405624E+00  6.69908077E-02
-1.66062939E+00  1.36441755E+00 -1.46373212E-01
-3.08171463E+00 -5.99488080E-01 -1.39025450E-01
 1.42823458E+00 -4.96488619E+00 -4.64939848E-02
 2.68718481E-01 -1.66184556E+00 -2.38663964E-02
 4.28290892E+00 -2.53665886E+01 -2.30427250E-01
 6.12530327E+00  5.52415705E+00 -2.37630215E-02
-6.50339413E+00 -1.10178494E+00  1.44409001E-01
-3.45496178E+00 -1.30887195E-01  5.42428493E-02
-2.90182304E+00 -8.30788910E-01 -6.79747999E-01
 1.94741264E-01 -2.28908017E-01 -2.39928693E-01
-1.65158713E+00  4.44737405E-01  2.80723395E-03
 2.85698223E+01 -5.07535515E+01  3.21122706E-01
-1.52800441E+00  3.03970367E-01  1.75204813E-01
 1.54277992E+00 -3.87931609E+00  2.22131740E-02
 1.01038909E+00 -1.27544928E+00  8.84220451E-02
-9.21706438E-01  2.09116125E+00  4.65800494E-01
-7.35890865E+00 -3.62670124E-01 -1.54074699E-01
-2.03322220E+00  6.94706631E+00 -5.65081015E-02
 2.77554345E+00 -2.32246137E+00 -4.22339328E-02
-1.89861763E+00  4.70939398E+00  2.06470311E-01
 1.75123703E+00  3.21745968E+00 -2.43911371E-02
 1.26643085E+00 -3.97796273E+00  8.29425514E-01
-1.06014214E+01  1.27952785E+01  2.41608977E-01
 3.48955464E+00  7.26240969E+00  1.77749157E-01
 8.47177505E+00 -7.95065689E+00 -3.86667140E-02
-4.06298828E+00 -9.92263258E-01 -4.23440516E-01
 1.50714321E+01  2.44920325E+00 -4.78183478E-02
 7.87729359E+00 -8.29484177E+00  1.60096392E-01
-5.75856733E+00  4.91198730E+00 -1.84883505E-01
-2.23783302E+00 -5.02870703E+00  7.55091786E-01
-2.67667460E+00  1.37353480E+00  6.63422570E-02
-6.12345552E+00 -6.50368118E+00 -2.53034346E-02
 1.10397959E+01  9.99267960E+00  6.47468269E-01
 2.37111545E+00 -9.11525369E-01 -4.45771739E-02
-5.96841991E-01 -1.39889965E+01  1.82709038E-01
-2.70172119E+01 -1.80945663E+01 -4.94036764E-01
 1.87448871E+00 -9.76435766E-02 -1.00220144E-01
-2.29243946E+00 -1.00610578E+00  4.31306958E-02
 3.35992050E+00 -1.50945038E-01  6.42220601E-02
 1.38263535E+00 -1.65832901E+01  1.99019834E-02
-2.62015247E+00 -6.47277308E+00 -5.17496327E-03
 1.58312120E+01 -1.54740591E+01 -1.65992498E-01
-8.64205647E+00 -4.17884827E+00  3.37111443E-01
 2.13450203E+01 -1.14783592E+01  1.17199965E-01
 1.03599024E+00  1.39434490E+01 -2.52595156E-01
 5.08948040E+00  3.21054420E+01 -2.58849952E-02
-4.71499109E+00  3.29938084E-01 -2.57389665E-01
-8.16869378E-01 -2.40401816E+00  2.39089578E-01
 5.58818400E-01 -7.94963837E-01 -7.91400820E-02
 1.53117895E+00 -2.18021646E-01 -4.93744202E-03
 8.47772360E-01  8.97540629E-01  1.91343069E-01
-3.81116581E+00  3.02611232E-01  2.34984845E-01
-4.24296150E+01 -5.12540703E+01  3.93670708E-01
 3.99942851E+00  2.94731045E+00 -5.57034574E-02
 2.13405633E+00  3.79842567E+00 -7.17872143E-01
 3.88038564E+00 -1.12771320E+00  1.58265121E-02
-4.71845436E+00 -3.64329505E+00 -1.25362337E-01
 1.51808634E-01 -4.72091818E+00  1.15808882E-02
 8.03468132E+00  2.71817899E+00 -7.84140080E-02
-1.22800553E+00 -1.67161524E+00  4.67612781E-02
 2.18572021E+00 -2.46489215E+00 -2.15761542E-01
 2.08870316E+00 -6.94778204E-01  2.11398050E-01
 1.61722875E+00  3.06178880E+00 -3.15214396E-01
-8.46513557E+00  8.05047131E+00 -1.59831762E-01
 3.20865083E+00 -1.10796618E+00  1.00952722E-01
-8.37430358E-01 -1.47516799E+00  7.64700994E-02
 2.10906243E+00  7.78688383E+00  3.86384308E-01
-2.64023924E+00 -3.58262253E+00  1.98003531E-01
-4.05919981E+00 -2.13229752E+01  3.24168086E-01
-1.94245300E+01  1.79497266E+00  1.03293128E-01
-2.23591805E+00 -1.06977522E+00 -1.04313008E-01
-3.44139242E+00  2.81991529E+00 -1.99189097E-01
 6.12588823E-01  4.19536263E-01 -1.34704202E-01
 3.16260815E+01  9.54698372E+00  1.28546759E-01
 1.16634667E+00  1.34054208E+00 -1.56350508E-01
-9.39945984E+00 -5.27200162E-01 -2.07025960E-01
 2.35891342E+00  1.35662758E+00 -6.38266355E-02
 1.62943280E+00  3.59315395E+00 -3.81157637E-01
-5.34628830E+01  6.18549871E+00  1.34555742E-01
 2.97572041E+00 -2.46493959E+00  4.68030386E-02
-2.54663353E+01  9.41625977E+00  4.01090473E-01
-8.45680118E-01  1.72515631E-01  2.25550711E-01
 9.58065689E-01  6.43983316E+00 -4.05846179E-01
-5.04675770E+00  6.80410922E-01 -6.82301670E-02
 1.72848678E+00 -6.67808592E-01 -1.28158852E-01
 8.68497562E+00  1.26640282E+01 -1.90685898E-01
-5.21867800E+00  1.62638628E+00 -8.75094682E-02
 4.91247797E+00 -3.85674596E-01 -1.34734288E-01
 5.28651142E+00 -1.90689230E+00 -5.82985282E-01
 1.11086166E+00  7.68524528E-01  6.47609904E-02
-1.53624516E+01  2.21622086E+00 -3.15606087E-01
 9.91853237E+00 -7.75200796E+00 -1.50293529E-01
 1.30850363E+00 -5.18641233E+00  3.49669755E-01
-3.10001969E+00 -9.90785789E+00 -2.04311088E-01
 8.52863789E+00  1.76570721E+01 -8.76962915E-02
 2.20824933E+00 -5.87187862E+00 -3.09898909E-02
 4.72589684E+00 -8.26778698E+00  2.37469431E-02
 4.07797718E+00  1.75340233E+01 -3.01015824E-01
 6.62252260E-03  2.54697204E+00 -1.56035855E-01
 8.20601082E+00  3.61350327E+01  6.76333383E-02
 2.53464603E+01  1.39824076E+01 -2.06671506E-02
 4.99350876E-01 -1.63877591E-01 -2.78813332E-01
-6.05755597E-02  8.51414967E+00 -3.85499466E-03
-2.54792035E-01 -1.16633816E+01  2.88283080E-01
 2.01789188E+00  9.85824943E-01 -3.37151229E-01
 4.14822388E+00 -4.09932472E-02  7.24245086E-02
-5.49785328E+00 -1.72684364E+01 -1.79276705E-01
 4.48487425E+00  2.26344681E+00  7.07958406E-03
 1.72499847E+00 -1.79013836E+00 -3.78506929E-01
-7.95500565E+00  1.69424033E+00  2.97817796E-01
 1.07654753E+01 -1.84142323E+01  1.68037608E-01
 8.80551147E+00  2.13609147E+00  8.72846600E-03
-3.60990703E-01 -1.61657885E-01 -8.35498214E-01
-9.86203766E+00  1.14459286E+01 -3.71929765E-01
 2.46224995E+01 -2.45193539E+01 -1.41630724E-01
-2.72092795E+00  5.66638041E+00  5.70479274E-01
 1.63374960E+00 -1.52256536E+00 -2.46551573E-01
-5.29155135E-01 -9.84916389E-01 -1.32831410E-01
 1.83904862E+00 -3.40069366E+00 -4.68356982E-02
-1.73814917E+00 -3.41236186E+00 -2.73569793E-01
 7.56259775E+00 -3.55118132E+00  1.91281155E-01
-2.85002303E+00 -8.49363983E-01 -1.03732772E-01
 9.91344357E+00 -4.75331974E+00 -1.33081809E-01
-2.72224307E+00 -2.50103879E+00  3.00941676E-01
-8.75512028E+00 -5.50854731E+00  1.59462512E-01
-3.55245137E+00  4.83515215E+00 -1.18340388E-01
-4.28669930E+01 -9.73459244E-01  8.20810273E-02
-8.79242420E+00  1.15562401E+01  8.51999149E-02
-3.03782864E+01  3.17312908E+01 -4.51803729E-02
-4.58245373E+00 -2.55978912E-01  4.99820970E-02
-9.74416733E+00 -4.33718967E+00 -1.92222685E-01
 3.07371769E+01  1.02259731E+01 -3.08116466E-01
 6.05012417E+00 -1.97060413E+01  1.08725451E-01
 5.97861824E+01  4.31694145E+01  2.26374924E-01
 7.29234505E+00  5.21368623E-01  1.59424827E-01
 1.24943125E+00  1.62910387E-01 -7.06151947E-02
 1.55403018E+00  3.55006790E+00  7.85706937E-02
-1.78931761E+00 -2.77421761E+00  7.87228227E-01
-8.62541258E-01  1.00097135E-01  9.24482420E-02
-8.01898003E+00 -3.92823052E+00  1.46265522E-01
-1.12847078E+00  1.98260629E+00  5.52495085E-02
 7.06179571E+00 -2.02136779E+00  2.24419773E-01
 1.30569315E+01  4.10268164E+00  7.36051500E-02
 1.39883530E+00 -1.63371876E-01 -5.21687150E-01
 5.39327669E+00  4.38141441E+00 -5.82493365E-01
-3.66594815E+00  9.41161919E+00  8.58758241E-02
-1.11340582E+00 -3.82463932E+00 -8.95603225E-02
 2.55114770E+00 -3.99910331E-01  6.00352064E-02
 9.92951870E-01  4.81242359E-01 -9.51128826E-02
-2.32752538E+00 -1.33672461E-01  3.51008922E-01
 3.87332606E+00 -6.80428362E+00  2.05587834E-01
-7.84192681E-01  3.43202281E+00 -2.56953359E-01
 5.68021393E+00  2.82026339E+00 -1.44163936E-01
 1.24427629E+00  6.98033619E+00  1.58264667E-01
 7.87832022E+00 -1.02618141E+01  1.66665018E-02
 1.15527020E+01 -1.94461250E+01 -1.40212229E-04
-6.44585514E+00 -6.00754118E+00  4.43604648E-01
 5.17467165E+00  5.13351059E+00  1.30391032E-01
-2.93812027E+01  4.15922012E+01 -2.15105027E-01
 1.11572790E+01  1.64607124E+01 -3.58132035E-01
 5.23411703E+00  6.99533987E+00  5.11557190E-03
 2.59612226E+00 -2.44283900E-01 -2.12445810E-01
-3.28617787E+00 -9.65997601E+00  4.49776798E-02
 2.55545664E+00  2.55592871E+00  1.48823470E-01
 2.58738947E+00  1.33893096E+00  6.47382915E-01
 1.47735250E+00  6.43097639E+00 -3.98739010E-01
 2.92907381E+00  2.14330316E+00  6.13740861E-01
 7.63155508E+00  4.64498024E+01  4.46168408E-02
-2.21308565E+00 -9.21990395E+00 -4.16139811E-02
 4.21117821E+01 -1.63706150E+01  9.93568823E-02
-2.15331852E-01 -3.11526847E+00 -6.23379588E-01
-3.49314785E+00 -5.49054003E+00  9.82519314E-02
-1.26365161E+00  6.48296833E+00 -1.97971780E-02
-2.49352026E+00 -2.15178800E+00 -1.32253058E-02
-8.67469692E+00 -5.83823919E+00 -1.08713694E-01
-6.41836548E+00  1.05026138E+00  2.68942595E-01
-4.61353445E+00  1.88222706E+00 -3.21556866E-01
-1.67872105E+01 -1.66144390E+01 -3.73653248E-02
-7.89920807E+00  2.11408634E+01  1.56585947E-02
 1.43708544E+01 -3.36378980E+00  2.60044038E-02
 1.13690540E-01 -1.89792168E+00 -5.47336079E-02
-3.26923430E-01 -2.11416721E+00  2.88092680E-02
-2.70701718E+00  4.79643297E+00 -3.30490470E-01
-2.63496935E-01  1.99093676E+00  2.33622547E-02
 1.38438940E+00  6.47953033E+00  4.33012813E-01
 1.23232973E+00 -3.31945229E+00 -5.03527880E-01
-3.71852612E+00  2.06776047E+00  5.41935205E-01
 6.94587946E-01  1.14426148E+00  1.07982354E-02
-1.08937013E+00 -3.01076889E+00 -2.93454111E-01
-1.01462078E+00  1.30676770E+00  1.08476102E-01
 9.11271858E+00 -2.81351299E+01  3.83794159E-01
 8.58392143E+00 -1.14997025E+01 -2.21912488E-01
-5.85852718E+00 -5.83336067E+00  3.78731459E-01
 1.39290702E+00 -1.66357076E+00  6.43681288E-01
-3.31658006E+00 -2.16770101E+00 -6.68959618E-02
-1.35510492E+00  2.71168756E+00  1.12105206E-01
-1.87221086E+00  3.59246063E+00 -7.04147220E-02
 3.63140488E+00  1.17729654E+01 -2.16216464E-02
-1.61431541E+01 -3.17164993E+01  1.86911717E-01
 4.78076398E-01 -8.70018387E+00 -2.82867193E-01
-1.52623100E+01 -6.00875282E+00 -1.14252403E-01
 3.96391845E+00 -1.46461449E+01  8.65338922E-01
-2.03292227E+00 -1.15505588E+00  2.40334481E-01
 1.50809026E+00 -1.83837986E+00  8.80577862E-02
-2.03712559E+01 -6.40419436E+00  2.79129967E-02
-2.48875976E-01 -1.00863206E+00  9.14281905E-02
-8.39279175E+00  5.66637516E+00 -1.24815432E-02
 3.42585526E+01 -5.19272661E+00  1.88998297E-01
-9.41135734E-02  8.88550043E-01 -1.75605714E-01
 7.41010714E+00 -5.05947948E-01 -6.60097376E-02
-5.71204126E-02 -7.52059698E+00  2.07806587E-01
 9.67132854E+00  7.72924852E+00  5.10588527E-01
-3.44192863E+00  7.35721350E+00 -2.99008667E-01
-1.02894616E+00  9.24133897E-01 -1.28665820E-01
-1.72931061E+01 -1.78277588E+01 -8.49702433E-02
-1.02991505E+01  4.28003578E+01  1.00152895E-01
-3.74805212E+00 -8.64153290E+00 -4.37907651E-02
-1.49487764E-01 -4.74841166E+00 -5.65636307E-02
-4.55645227E+00 -3.11850309E+00  4.20388132E-01
-6.60141134E+00  7.90230215E-01 -9.38316509E-02
-1.95155263E+00  2.75796235E-01 -6.80234551E-01
-1.01209857E-01  4.74833870E+00 -3.38587090E-02
-1.31355581E+01  1.59476366E+01 -7.63653591E-02
 6.82756424E-01 -3.29751420E+00 -6.60641566E-02
-4.31014061E+00  7.52885962E+00  1.16989039E-01
-2.29083347E+01 -4.40872421E+01  3.59440222E-02
-2.35140324E+00 -1.90486133E-01 -1.96712598E-01
-1.33373535E+00 -4.93548536E+00  7.12779835E-02
-6.98522415E+01 -4.82449684E+01 -5.24686463E-03
 1.28939545E+00  7.95507908E-01  2.73587015E-02
 4.03928375E+00  1.19458246E+00 -7.97880217E-02
 1.40609041E-01  1.07002234E+00 -1.12002008E-01
-3.79159641E+00  1.08797026E+00 -7.33301789E-02
-3.33128858E+00  1.12948430E+00 -1.43432632E-01
 4.61011124E+00 -1.26687253E+00  3.67013961E-01
-9.68390560E+00  3.13243079E+00 -3.93246114E-01
-1.49214220E+00  1.22960556E+00  2.32020810E-01
 2.12046223E+01  5.71563721E+01  7.34463409E-02
-1.42002702E+00  1.17992032E+00 -5.08258864E-02
 3.22313380E+00  4.18592155E-01  2.55421638E-01
-1.34720516E+01 -7.18994427E+00 -1.60259262E-01
-4.33136797E+00 -5.02980769E-01  1.14540823E-01
 2.75683463E-01 -1.12079108E+00 -3.24143142E-01
 1.71583104E+00  1.26138496E+00 -2.14109927E-01
 2.29083366E+01 -6.48103428E+00 -1.79719746E-01
 6.05348349E-01 -1.04156315E+00 -1.39273301E-01
-4.09089518E+00 -7.94333041E-01 -3.53472143E-01
 3.37283075E-01 -2.58011842E+00 -7.09232241E-02
 9.06113434E+00 -5.58014774E+00  8.43016684E-01
 5.95718682E-01  1.37874389E+00  8.49133655E-02
 1.18363647E+01 -5.79702902E+00  1.96128059E-02
 2.48634982E+00 -2.47967052E+00 -1.29272670E-01
 1.95178242E+01 -2.76098108E+00 -3.25955182E-01
-3.29901189E-01  2.69831252E+00  4.25122470E-01
-1.73760235E+00  1.18786108E+00 -9.50195417E-02
 1.59190023E+00  3.12178755E+00  2.55826235E-01
-3.34164886E+01 -2.91945515E+01 -3.34189892E-01
-4.05190706E+00 -1.21418738E+00  4.38149393E-01
-1.69509053E+00  3.45502257E+00 -1.13072276E-01
 1.12545433E+01 -6.74545050E+00  1.98153749E-01
 1.12873802E+01  3.26152205E-01 -5.91799438E-01
-1.21321125E+01  2.72471485E+01 -1.02343418E-01
 3.92513943E+00 -2.07981396E+01  3.30871731E-01
 1.11661329E+01  4.30323505E+00  4.37117428E-01
-1.52405186E+01 -1.85021400E+01 -7.54801417E-03
