          x           y           z           id          
   0.5313526   0.8849821   0.8321153           0
   0.5309107   0.8800425   0.8316745           0
   0.5300290   0.8897433   0.8313123           0
   0.5324880   0.8864329   0.8328532           0
   0.5316546   0.8844875   0.8307525           0
   0.5325978   0.8868967   0.8333979           0
   0.5298830   0.8889077   0.8310925           0
   0.5310668   0.8878237   0.8314781           0
   0.5311807   0.8846242   0.8316857           0
   0.5317634   0.8843477   0.8326126           0
   0.5318677   0.8845711   0.8330829           0
   0.5322064   0.8840269   0.8315658           0
   0.5327354   0.8850678   0.8334567           0
   0.5333188   0.8865025   0.8339833           0
   0.5319249   0.8855687   0.8325021           0
   0.5321184   0.8863489   0.8336545           0
   0.5316498   0.8848308   0.8334235           0
   0.5322249   0.8853587   0.8335877           0
   0.5320170   0.8847022   0.8328731           0
   0.5319918   0.8857171   0.8328794           0
   0.5322211   0.8852063   0.8324957           0
   0.5321631   0.8860748   0.8338629           0
   0.5320639   0.8864292   0.8368197           0
   0.5322998   0.8877151   0.8365645           0
   0.5352461   0.8879394   0.8347834           0
   0.5269581   0.8845084   0.8304108           0
   0.5314496   0.8853763   0.8311019           0
   0.5323333   0.8849678   0.8317679           0
   0.5299202   0.8886862   0.8281790           0
   0.5313945   0.8844290   0.8316523           0
   0.5330855   0.8844050   0.8320300           0
   0.5318593   0.8856237   0.8320466           0
   0.5309186   0.8847276   0.8313440           0
   0.5307968   0.8844923   0.8324393           0
   0.5321487   0.8853168   0.8325930           0
   0.5325964   0.8851702   0.8315015           0
   0.5318423   0.8851887   0.8325151           0
   0.5308047   0.8852322   0.8333368           0
   0.5322587   0.8869906   0.8309162           0
   0.5341016   0.8887806   0.8329002           0
   0.5298673   0.8843014   0.8323167           0
   0.5327602   0.8865554   0.8327263           0
   0.5324101   0.8804140   0.8296581           0
   0.5306611   0.8872461   0.8324242           0
   0.5300628   0.8851902   0.8328819           0
   0.5322220   0.8862374   0.8328854           0
   0.5323996   0.8860164   0.8318784           0
   0.5309411   0.8850051   0.8314613           0
   0.5313159   0.8848456   0.8324790           0
   0.5302392   0.8808369   0.8328727           0
   0.5297308   0.8814440   0.8293657           0
   0.5329107   0.8897127   0.8309132           0
   0.5325273   0.8857595   0.8313793           0
   0.5295655   0.8750672   0.8334493           0
   0.5321498   0.8849206   0.8319907           0
   0.5327524   0.8837931   0.8310295           0
   0.5326485   0.8852356   0.8330130           0
   0.5327621   0.8858655   0.8330248           0
   0.5315750   0.8856971   0.8324574           0
   0.5325328   0.8837194   0.8301379           0
   0.5327717   0.8830767   0.8329707           0
   0.5305909   0.8851404   0.8327622           0
   0.5322339   0.8856852   0.8328157           0
   0.5331772   0.8802052   0.8304512           0
   0.5305537   0.8869088   0.8325767           0
   0.5348240   0.8827093   0.8329143           0
   0.5293158   0.8821271   0.8304218           0
   0.5302101   0.8835015   0.8336861           0
   0.5331312   0.8838929   0.8328665           0
   0.5305510   0.8855973   0.8325306           0
   0.5299468   0.8891149   0.8336827           0
   0.5319177   0.8846949   0.8321999           0
   0.5316990   0.8845332   0.8338887           0
   0.5306596   0.8890613   0.8324781           0
   0.5316771   0.8817059   0.8324247           0
   0.5339421   0.8855624   0.8344649           0
   0.5316357   0.8890559   0.8344412           0
   0.5329451   0.8842835   0.8346997           0
   0.5327963   0.8812402   0.8322940           0
   0.5289769   0.8816470   0.8294830           0
   0.5308752   0.8857667   0.8380391           0
   0.5312090   0.8825359   0.8294611           0
   0.5292762   0.8860778   0.8301407           0
   0.5315365   0.8880293   0.8321473           0
   0.5319339   0.8854894   0.8335223           0
   0.5311898   0.8858348   0.8318203           0
   0.5323899   0.8842494   0.8302342           0
   0.5324310   0.8839618   0.8325613           0
   0.5391189   0.8863689   0.8357467           0
   0.5322825   0.8862811   0.8318985           0
   0.5316441   0.8857992   0.8321804           0
   0.5316216   0.8842386   0.8327065           0
   0.5315626   0.8850322   0.8316833           0
   0.5313016   0.8847322   0.8323792           0
   0.5320252   0.8851296   0.8329313           0
   0.5312073   0.8844744   0.8324849           0
   0.5316611   0.8849786   0.8317014           0
   0.5307537   0.8857831   0.8320349           0
   0.5319169   0.8852030   0.8320002           0
   0.5327526   0.8847708   0.8316733           0
   0.5305972   0.8841802   0.8319471           0
   0.5308226   0.8875739   0.8323855           0
   0.5313308   0.8842747   0.8323984           0
   0.5309080   0.8871464   0.8315340           0
   0.5323856   0.8850021   0.8313024           0
   0.5332923   0.8868338   0.8313678           0
   0.5309050   0.8847747   0.8293537           0
   0.5319606   0.8853057   0.8349570           0
   0.5319955   0.8856442   0.8338414           0
   0.5325354   0.8856683   0.8327637           0
   0.5320031   0.8846955   0.8326931           0
   0.5322950   0.8869715   0.8352637           0
   0.5321948   0.8867377   0.8315566           0
   0.5328015   0.8858366   0.8338758           0
   0.5314022   0.8843020   0.8325655           0
   0.5330653   0.8859284   0.8333957           0
   0.5328171   0.8852724   0.8326325           0
   0.5318418   0.8858600   0.8326967           0
   0.5348796   0.8888772   0.8349811           0
   0.5306717   0.8814696   0.8325628           0
   0.5336450   0.8829819   0.8333097           0
   0.5311546   0.8872196   0.8326102           0
   0.5325593   0.8858660   0.8331186           0
   0.5292492   0.8855608   0.8323134           0
   0.5305392   0.8844110   0.8325655           0
   0.5318128   0.8843981   0.8329688           0
   0.5333974   0.8874599   0.8326737           0
   0.5324360   0.8850608   0.8319363           0
   0.5322289   0.8857599   0.8325034           0
   0.5333280   0.8868857   0.8320257           0
   0.5320038   0.8857863   0.8331677           0
   0.5311561   0.8840227   0.8296171           0
   0.5340111   0.8876104   0.8383524           0
   0.5317174   0.8829594   0.8287085           0
   0.5300293   0.8847989   0.8312783           0
   0.5362010   0.8842014   0.8337757           0
   0.5319957   0.8857562   0.8321171           0
   0.5351373   0.8888751   0.8320305           0
   0.5327474   0.8862795   0.8323903           0
   0.5328455   0.8836735   0.8334799           0
   0.5329011   0.8862130   0.8307075           0
   0.5301591   0.8844047   0.8323290           0
   0.5289711   0.8850817   0.8326560           0
   0.5341670   0.8860812   0.8330298           0
   0.5316980   0.8855243   0.8317452           0
   0.5318607   0.8855100   0.8307703           0
   0.5323710   0.8851319   0.8332282           0
   0.5312005   0.8849638   0.8320559           0
   0.5311094   0.8851725   0.8322084           0
   0.5319134   0.8867318   0.8331803           0
   0.5318257   0.8861045   0.8330790           0
   0.5298020   0.8852269   0.8334475           0
   0.5326026   0.8847295   0.8317930           0
   0.5316930   0.8859172   0.8335008           0
   0.5318091   0.8855457   0.8324704           0
   0.5304213   0.8805730   0.8320708           0
   0.5324333   0.8858309   0.8337555           0
   0.5326380   0.8860613   0.8310564           0
   0.5344569   0.8860178   0.8332567           0
   0.5310776   0.8825168   0.8350552           0
   0.5336081   0.8784297   0.8299289           0
   0.5305067   0.8794621   0.8308844           0
   0.5309410   0.8808093   0.8284511           0
   0.5325002   0.8845431   0.8325081           0
   0.5318996   0.8852092   0.8320667           0
   0.5299641   0.8849611   0.8334955           0
   0.5323295   0.8867875   0.8338161           0
   0.5316572   0.8848077   0.8317701           0
   0.5287853   0.8846499   0.8286921           0
   0.5305447   0.8847312   0.8336332           0
   0.5316889   0.8861209   0.8322820           0
   0.5315011   0.8868835   0.8341775           0
   0.5304118   0.8767576   0.8348420           0
   0.5369455   0.8827253   0.8343171           0
   0.5298149   0.8819853   0.8317142           0
   0.5347193   0.8844423   0.8344293           0
   0.5307562   0.8888326   0.8274249           0
   0.5320156   0.8840392   0.8319707           0
   0.5320387   0.8859258   0.8341442           0
   0.5320798   0.8858997   0.8316568           0
   0.5314792   0.8847872   0.8320157           0
   0.5312918   0.8856533   0.8323791           0
   0.5319046   0.8845341   0.8305820           0
   0.5317733   0.8872688   0.8334216           0
   0.5309946   0.8847782   0.8333410           0
   0.5313876   0.8854203   0.8336726           0
   0.5318843   0.8890363   0.8294671           0
   0.5329933   0.8856305   0.8324162           0
   0.5329164   0.8840876   0.8332278           0
   0.5321770   0.8810754   0.8342978           0
   0.5305554   0.8815048   0.8291420           0
   0.5305417   0.8822226   0.8316797           0
   0.5287940   0.8759691   0.8333648           0
   0.5311825   0.8798648   0.8336109           0
   0.5309621   0.8870989   0.8336198           0
   0.5319928   0.8871032   0.8314504           0
   0.5311850   0.8848055   0.8319350           0
   0.5308465   0.8888417   0.8333200           0
   0.5323650   0.8863444   0.8326003           0
   0.5317141   0.8882012   0.8306795           0
   0.5317231   0.8811868   0.8319307           0
   0.5307251   0.8857152   0.8351626           0
   0.5316297   0.8832946   0.8321484           0
   0.5325120   0.8906839   0.8250626           0
   0.5300226   0.8836236   0.8318323           0
   0.5300973   0.8817630   0.8306257           0
   0.5317672   0.8842229   0.8326122           0
   0.5322168   0.8852346   0.8290393           0
   0.5313446   0.8822447   0.8289769           0
   0.5321645   0.8848330   0.8322358           0
   0.5325959   0.8847970   0.8320211           0
   0.5327776   0.8802453   0.8332152           0
   0.5326532   0.8855192   0.8338704           0
   0.5298135   0.8884286   0.8248682           0
   0.5298903   0.8871160   0.8323530           0
   0.5313177   0.8853014   0.8326586           0
   0.5322065   0.8848778   0.8320706           0
   0.5318861   0.8857148   0.8320957           0
   0.5315190   0.8853851   0.8318039           0
   0.5318948   0.8855756   0.8328592           0
   0.5317953   0.8852258   0.8323212           0
   0.5304510   0.8853617   0.8324598           0
   0.5319215   0.8873504   0.8322236           0
   0.5314236   0.8875281   0.8313405           0
   0.5321296   0.8834028   0.8342538           0
   0.5329455   0.8849911   0.8299977           0
   0.5326282   0.8851857   0.8334464           0
   0.5319721   0.8881998   0.8322150           0
   0.5321870   0.8857013   0.8335082           0
   0.5328534   0.8824113   0.8301794           0
   0.5326352   0.8823724   0.8310129           0
   0.5326926   0.8848239   0.8352344           0
   0.5314992   0.8846520   0.8335435           0
   0.5316129   0.8861296   0.8324632           0
   0.5318719   0.8843494   0.8335337           0
   0.5334461   0.8859460   0.8326719           0
   0.5318129   0.8846192   0.8324359           0
   0.5326813   0.8857848   0.8319902           0
   0.5314397   0.8837289   0.8324951           0
   0.5313604   0.8857274   0.8324125           0
   0.5324122   0.8845912   0.8327039           0
   0.5292815   0.8853922   0.8306647           0
   0.5315476   0.8852985   0.8380143           0
   0.5308632   0.8858874   0.8332136           0
   0.5328842   0.8823275   0.8305195           0
   0.5348266   0.8833615   0.8354715           0
   0.5341994   0.8828074   0.8346847           0
   0.5289240   0.8845608   0.8291261           0
   0.5355333   0.8842512   0.8324953           0
   0.5321397   0.8861006   0.8320955           0
   0.5352933   0.8877511   0.8347237           0
   0.5364625   0.8847284   0.8333506           0
   0.5371522   0.8838143   0.8329610           0
   0.5327254   0.8862753   0.8329414           0
   0.5334994   0.8846859   0.8332489           0
   0.5317797   0.8831362   0.8341828           0
   0.5325768   0.8849764   0.8321978           0
   0.5316402   0.8848853   0.8313317           0
   0.5325226   0.8854817   0.8330949           0
   0.5363081   0.8852096   0.8335680           0
   0.5358910   0.8843741   0.8337278           0
   0.5318838   0.8861238   0.8321791           0
   0.5322235   0.8837218   0.8333559           0
   0.5316211   0.8853900   0.8321607           0
   0.5340907   0.8857627   0.8314769           0
   0.5318082   0.8873306   0.8314086           0
   0.5318468   0.8773405   0.8344031           0
   0.5317557   0.8862796   0.8322566           0
   0.5314285   0.8860402   0.8311702           0
   0.5317006   0.8832739   0.8322953           0
   0.5313605   0.8842901   0.8332914           0
   0.5314264   0.8850345   0.8334889           0
   0.5314449   0.8843755   0.8374775           0
   0.5283411   0.8853979   0.8287036           0
   0.5320124   0.8862440   0.8332879           0
   0.5322412   0.8868472   0.8318182           0
   0.5281070   0.8893323   0.8273391           0
   0.5327415   0.8862420   0.8323557           0
   0.5327363   0.8847673   0.8329853           0
   0.5317977   0.8868212   0.8331542           0
   0.5303252   0.8848633   0.8276100           0
   0.5289672   0.8761776   0.8334897           0
   0.5305660   0.8839353   0.8311089           0
   0.5327440   0.8866119   0.8320944           0
   0.5319520   0.8848532   0.8318921           0
   0.5311821   0.8861452   0.8327459           0
   0.5334819   0.8858758   0.8329340           0
   0.5311022   0.8825823   0.8358456           0
   0.5300759   0.8834438   0.8326612           0
   0.5338717   0.8842552   0.8305444           0
   0.5334550   0.8809180   0.8324049           0
   0.5317744   0.8852412   0.8323872           0
   0.5307146   0.8856759   0.8306813           0
   0.5309336   0.8858629   0.8350108           0
   0.5327405   0.8858348   0.8321290           0
   0.5334762   0.8876085   0.8320373           0
   0.5329496   0.8864525   0.8328899           0
   0.5328862   0.8861651   0.8338901           0
   0.5344934   0.8853976   0.8329546           0
   0.5319433   0.8850491   0.8325237           0
   0.5284543   0.8791848   0.8344038           0
   0.5292991   0.8818342   0.8337813           0
   0.5303782   0.8859594   0.8338975           0
   0.5343651   0.8840142   0.8281175           0
   0.5312376   0.8847301   0.8299112           0
   0.5316636   0.8871834   0.8322911           0
   0.5315711   0.8843451   0.8323618           0
   0.5317284   0.8846273   0.8318661           0
   0.5338458   0.8859852   0.8325038           0
   0.5308997   0.8876345   0.8336760           0
   0.5331288   0.8858740   0.8328183           0
   0.5326807   0.8831161   0.8295295           0
   0.5326041   0.8860612   0.8326878           0
   0.5362569   0.8851798   0.8320225           0
   0.5296655   0.8832950   0.8321899           0
   0.5355428   0.8853387   0.8317788           0
   0.5312643   0.8824178   0.8302020           0
   0.5319617   0.8850297   0.8323818           0
   0.5302287   0.8845163   0.8337032           0
   0.5320699   0.8828926   0.8328753           0
   0.5334814   0.8860433   0.8256978           0
   0.5311431   0.8872372   0.8337475           0
   0.5313384   0.8870444   0.8327642           0
   0.5318801   0.8836228   0.8317495           0
   0.5308230   0.8814690   0.8334525           0
   0.5319588   0.8860378   0.8325344           0
   0.5324701   0.8833930   0.8308031           0
   0.5334131   0.8857195   0.8318275           0
   0.5329910   0.8847716   0.8324366           0
   0.5320241   0.8863563   0.8334015           0
   0.5324254   0.8845500   0.8332451           0
   0.5307212   0.8839119   0.8338637           0
   0.5330641   0.8855039   0.8333295           0
   0.5344875   0.8813138   0.8367583           0
   0.5356711   0.8859614   0.8286206           0
   0.5371087   0.8843891   0.8330063           0
   0.5321932   0.8847701   0.8343670           0
   0.5324153   0.8870250   0.8307871           0
   0.5330427   0.8846534   0.8331869           0
   0.5315158   0.8849368   0.8332444           0
   0.5355053   0.8895384   0.8326408           0
   0.5368848   0.8838731   0.8329384           0
   0.5312201   0.8826943   0.8305868           0
   0.5300802   0.8871237   0.8350598           0
   0.5340396   0.8854548   0.8251717           0
   0.5315752   0.8861618   0.8339197           0
   0.5343161   0.8814521   0.8371939           0
   0.5293180   0.8876014   0.8318235           0
   0.5326385   0.8872132   0.8325034           0
   0.5335952   0.8847417   0.8323962           0
   0.5319394   0.8815340   0.8353379           0
   0.5308148   0.8808822   0.8375316           0
   0.5310226   0.8882384   0.8272134           0
   0.5338103   0.8842130   0.8338220           0
   0.5328410   0.8872205   0.8337911           0
   0.5320630   0.8804094   0.8361968           0
   0.5327722   0.8850170   0.8319235           0
   0.5333961   0.8892985   0.8320399           0
   0.5295441   0.8791327   0.8349893           0
   0.5333731   0.8856668   0.8328143           0
   0.5323127   0.8887593   0.8330173           0
   0.5283884   0.8877670   0.8301253           0
   0.5350826   0.8836216   0.8335691           0
   0.5316805   0.8870956   0.8333052           0
   0.5374612   0.8844155   0.8312986           0
   0.5338245   0.8859675   0.8324316           0
   0.5340555   0.8852653   0.8353942           0
   0.5308405   0.8846149   0.8320649           0
   0.5299173   0.8836501   0.8331362           0
   0.5314679   0.8850535   0.8333107           0
   0.5362687   0.8855246   0.8335666           0
   0.5305679   0.8869097   0.8337156           0
   0.5320604   0.8840389   0.8322200           0
   0.5321640   0.8862030   0.8321827           0
   0.5339135   0.8852032   0.8324902           0
   0.5318128   0.8849468   0.8336488           0
   0.5287672   0.8850370   0.8331171           0
   0.5318657   0.8862676   0.8335014           0
   0.5295743   0.8836678   0.8327134           0
   0.5303988   0.8819774   0.8334945           0
   0.5310613   0.8832492   0.8340500           0
   0.5304281   0.8849735   0.8323531           0
   0.5304516   0.8836515   0.8327006           0
   0.5313784   0.8848828   0.8326022           0
   0.5288224   0.8795579   0.8304783           0
   0.5313842   0.8853278   0.8327064           0
   0.5327625   0.8865080   0.8350799           0
   0.5325109   0.8849948   0.8318247           0
   0.5314206   0.8858937   0.8328638           0
   0.5331324   0.8853087   0.8308465           0
   0.5306396   0.8868627   0.8251945           0
   0.5309761   0.8853098   0.8327493           0
   0.5339487   0.8834341   0.8309478           0
   0.5319548   0.8874680   0.8330111           0
   0.5301381   0.8870693   0.8327628           0
   0.5327711   0.8850911   0.8324349           0
   0.5330897   0.8847612   0.8326000           0
   0.5321416   0.8837637   0.8336687           0
   0.5339945   0.8863397   0.8326710           0
   0.5315223   0.8873803   0.8306910           0
   0.5345702   0.8871062   0.8343369           0
   0.5299335   0.8854040   0.8314065           0
   0.5328427   0.8850189   0.8329044           0
   0.5326526   0.8861106   0.8333989           0
   0.5321337   0.8881834   0.8343246           0
   0.5328555   0.8887632   0.8312880           0
   0.5298146   0.8801063   0.8341743           0
   0.5313313   0.8868173   0.8337273           0
   0.5308988   0.8848299   0.8325035           0
   0.5306678   0.8860712   0.8317216           0
   0.5318770   0.8865726   0.8364576           0
   0.5309720   0.8869815   0.8337035           0
   0.5361692   0.8838656   0.8337062           0
   0.5336574   0.8881330   0.8370452           0
   0.5259631   0.8887758   0.8273902           0
   0.5359774   0.8855751   0.8321069           0
   0.5354019   0.8816413   0.8317898           0
   0.5317975   0.8827518   0.8337578           0
   0.5357015   0.8850564   0.8296234           0
   0.5366405   0.8852938   0.8334152           0
   0.5321710   0.8842742   0.8341601           0
   0.5332860   0.8879349   0.8332252           0
   0.5307654   0.8856548   0.8360656           0
   0.5310830   0.8848718   0.8323241           0
   0.5345733   0.8838513   0.8340661           0
   0.5302440   0.8880710   0.8329003           0
   0.5310901   0.8841240   0.8334453           0
   0.5276933   0.8792263   0.8308099           0
   0.5353138   0.8837298   0.8309814           0
   0.5363529   0.8853006   0.8333892           0
   0.5307745   0.8849254   0.8317530           0
   0.5309143   0.8836434   0.8347318           0
   0.5354653   0.8866477   0.8344526           0
   0.5305159   0.8850873   0.8315299           0
   0.5271672   0.8869360   0.8278192           0
   0.5316391   0.8842104   0.8329027           0
   0.5333149   0.8844422   0.8346227           0
   0.5315423   0.8842866   0.8344481           0
   0.5285095   0.8869522   0.8327275           0
   0.5293349   0.8842993   0.8329291           0
   0.5301672   0.8816851   0.8337624           0
   0.5295091   0.8874073   0.8306031           0
   0.5326545   0.8854394   0.8334567           0
   0.5362636   0.8839885   0.8307281           0
   0.5306843   0.8853570   0.8326154           0
   0.5317905   0.8832148   0.8318193           0
   0.5313531   0.8877456   0.8336563           0
   0.5315571   0.8838202   0.8335623           0
   0.5300545   0.8822572   0.8325888           0
   0.5310437   0.8863553   0.8343459           0
   0.5332324   0.8858994   0.8319010           0
   0.5331579   0.8891076   0.8310934           0
   0.5300611   0.8873110   0.8340849           0
   0.5353192   0.8844932   0.8293443           0
   0.5333732   0.8830319   0.8308520           0
   0.5338984   0.8784757   0.8297637           0
   0.5273069   0.8887255   0.8329230           0
   0.5333406   0.8850298   0.8328104           0
   0.5284965   0.8872223   0.8334966           0
   0.5330808   0.8853376   0.8313631           0
   0.5299317   0.8859657   0.8318175           0
   0.5297361   0.8829552   0.8321885           0
   0.5309370   0.8841305   0.8323439           0
   0.5290519   0.8879209   0.8316405           0
   0.5310866   0.8835827   0.8300702           0
   0.5313000   0.8857394   0.8339826           0
   0.5310367   0.8870370   0.8341309           0
   0.5267737   0.8923263   0.8261384           0
   0.5317832   0.8864363   0.8348693           0
   0.5350899   0.8884302   0.8336731           0
   0.5331423   0.8894586   0.8317857           0
   0.5355959   0.8842990   0.8315366           0
   0.5322945   0.8835048   0.8319214           0
   0.5354154   0.8844322   0.8297293           0
   0.5330626   0.8846498   0.8304800           0
   0.5306475   0.8857010   0.8328008           0
   0.5364993   0.8862968   0.8282754           0
   0.5302365   0.8812728   0.8306002           0
   0.5324781   0.8864050   0.8315377           0
   0.5332276   0.8844474   0.8325623           0
   0.5388483   0.8844065   0.8329558           0
   0.5333965   0.8815152   0.8316453           0
   0.5330046   0.8848457   0.8345427           0
   0.5346094   0.8836980   0.8342898           0
   0.5362971   0.8823438   0.8323765           0
   0.5361393   0.8875524   0.8342297           0
   0.5361330   0.8865506   0.8339738           0
   0.5306080   0.8849290   0.8325296           0
   0.5317368   0.8874896   0.8329559           0
   0.5355255   0.8862758   0.8321125           0
   0.5327721   0.8844050   0.8311040           0
   0.5292212   0.8864677   0.8354575           0
   0.5372739   0.8837160   0.8313152           0
   0.5323711   0.8842546   0.8308652           0
   0.5293666   0.8831103   0.8330009           0
   0.5345975   0.8847385   0.8309172           0
   0.5288604   0.8864912   0.8334563           0
   0.5333553   0.8865603   0.8324178           0
   0.5312193   0.8841070   0.8330201           0
   0.5303450   0.8820622   0.8340442           0
   0.5327355   0.8816642   0.8307806           0
   0.5310767   0.8847800   0.8326578           0
   0.5356777   0.8834344   0.8302106           0
   0.5298220   0.8841236   0.8311538           0
   0.5329651   0.8882266   0.8326216           0
   0.5379864   0.8837262   0.8316061           0
   0.5349192   0.8881850   0.8350336           0
   0.5306121   0.8885406   0.8343779           0
   0.5323886   0.8849391   0.8315091           0
   0.5306049   0.8854986   0.8332062           0
   0.5310822   0.8833950   0.8333826           0
   0.5339718   0.8835848   0.8320586           0
   0.5322153   0.8861772   0.8326283           0
   0.5344432   0.8884368   0.8363465           0
   0.5349938   0.8826369   0.8321943           0
   0.5342942   0.8874818   0.8320252           0
   0.5300583   0.8806671   0.8313804           0
   0.5310341   0.8849640   0.8292657           0
   0.5298028   0.8876280   0.8331158           0
   0.5302839   0.8852680   0.8321650           0
   0.5307560   0.8860167   0.8330803           0
   0.5337176   0.8846580   0.8317054           0
   0.5306090   0.8848822   0.8335904           0
   0.5347597   0.8825708   0.8305816           0
   0.5330666   0.8809582   0.8361657           0
   0.5310445   0.8861210   0.8330230           0
   0.5310137   0.8856080   0.8334587           0
   0.5300249   0.8815865   0.8373051           0
   0.5346466   0.8895286   0.8333239           0
   0.5323025   0.8862559   0.8339304           0
   0.5326788   0.8803308   0.8330815           0
   0.5307962   0.8849686   0.8294915           0
   0.5380415   0.8865555   0.8349900           0
   0.5323284   0.8823611   0.8304242           0
   0.5318936   0.8836544   0.8332212           0
   0.5369919   0.8822955   0.8315655           0
   0.5316058   0.8877188   0.8264279           0
   0.5329104   0.8871704   0.8360381           0
   0.5374481   0.8846875   0.8337963           0
   0.5349305   0.8852942   0.8345241           0
   0.5333712   0.8845486   0.8351162           0
   0.5300843   0.8817474   0.8353557           0
   0.5287701   0.8869750   0.8280073           0
   0.5324941   0.8837866   0.8341032           0
   0.5285861   0.8887506   0.8261986           0
   0.5334571   0.8840195   0.8309742           0
   0.5346375   0.8878966   0.8357949           0
   0.5328636   0.8863717   0.8334067           0
   0.5280125   0.8862460   0.8333284           0
   0.5343213   0.8821891   0.8327792           0
   0.5341594   0.8843838   0.8321001           0
   0.5307518   0.8859803   0.8322076           0
   0.5305856   0.8846622   0.8351929           0
   0.5331257   0.8876840   0.8365197           0
   0.5356347   0.8837677   0.8338727           0
   0.5347224   0.8835068   0.8313960           0
   0.5305300   0.8855703   0.8321047           0
   0.5363618   0.8830973   0.8312770           0
   0.5338390   0.8892666   0.8309284           0
   0.5288839   0.8822132   0.8321311           0
   0.5340900   0.8811641   0.8299069           0
   0.5323281   0.8854961   0.8332512           0
   0.5309277   0.8856277   0.8314241           0
   0.5312310   0.8846235   0.8304310           0
   0.5301539   0.8883490   0.8349539           0
   0.5264128   0.8863688   0.8282732           0
   0.5298267   0.8825761   0.8303265           0
   0.5349321   0.8833813   0.8301334           0
   0.5351221   0.8837819   0.8343430           0
   0.5310879   0.8852653   0.8303051           0
   0.5334580   0.8836393   0.8299120           0
   0.5351936   0.8838907   0.8297040           0
   0.5268241   0.8852997   0.8231076           0
   0.5278379   0.8855718   0.8357111           0
   0.5355059   0.8837211   0.8302783           0
   0.5277048   0.8849864   0.8311835           0
   0.5284627   0.8795880   0.8344079           0
   0.5341877   0.8883533   0.8364138           0
   0.5332416   0.8850567   0.8324812           0
   0.5298410   0.8752849   0.8331810           0
   0.5295167   0.8811811   0.8323925           0
   0.5293885   0.8863307   0.8325440           0
   0.5364393   0.8861837   0.8274377           0
   0.5320869   0.8832989   0.8291915           0
   0.5307746   0.8902073   0.8347184           0
   0.5361148   0.8832948   0.8306711           0
   0.5330413   0.8804683   0.8314599           0
   0.5290567   0.8803344   0.8301357           0
   0.5316634   0.8813699   0.8300912           0
   0.5320632   0.8835489   0.8330229           0
   0.5265392   0.8889140   0.8274315           0
   0.5305102   0.8846216   0.8294407           0
   0.5289835   0.8867840   0.8314498           0
   0.5293945   0.8884932   0.8335290           0
   0.5322857   0.8836897   0.8296747           0
   0.5292687   0.8834573   0.8331991           0
   0.5285649   0.8881232   0.8263926           0
   0.5293382   0.8815349   0.8303256           0
   0.5316242   0.8840448   0.8306999           0
   0.5275570   0.8890727   0.8296214           0
   0.5264821   0.8871137   0.8287021           0
   0.5309750   0.8816911   0.8346966           0
   0.5296666   0.8909599   0.8365948           0
   0.5357642   0.8853906   0.8271053           0
   0.5286267   0.8803974   0.8293998           0
   0.5298884   0.8905550   0.8355800           0
   0.5307799   0.8822750   0.8309240           0
   0.5331505   0.8822734   0.8286516           0
   0.5321517   0.8868953   0.8314607           0
   0.5311414   0.8799963   0.8356991           0
   0.5305899   0.8835240   0.8313143           0
   0.5338265   0.8840973   0.8282854           0
   0.5308923   0.8764488   0.8343487           0
   0.5307914   0.8848833   0.8294173           0
   0.5340638   0.8847974   0.8284402           0
   0.5288127   0.8875035   0.8330660           0
   0.5295510   0.8794116   0.8335679           0
   0.5311790   0.8828858   0.8327867           0
   0.5302859   0.8828090   0.8339598           0
   0.5316053   0.8848092   0.8296025           0
   0.5275234   0.8779573   0.8354177           0
   0.5366665   0.8838456   0.8319007           0
   0.5313488   0.8847410   0.8298665           0
   0.5293700   0.8810288   0.8355609           0
   0.5361875   0.8852920   0.8337152           0
   0.5315916   0.8842835   0.8299176           0
   0.5279677   0.8879951   0.8322534           0
   0.5292109   0.8843109   0.8316908           0
   0.5310911   0.8847594   0.8324465           0
   0.5368863   0.8855422   0.8339137           0
   0.5288545   0.8853278   0.8322507           0
   0.5290924   0.8843667   0.8352152           0
   0.5307941   0.8849047   0.8326962           0
   0.5317009   0.8853642   0.8359430           0
   0.5284179   0.8855074   0.8352696           0
   0.5333494   0.8878854   0.8368650           0
   0.5315328   0.8879939   0.8374851           0
   0.5368965   0.8843151   0.8334359           0
   0.5340969   0.8872321   0.8362918           0
   0.5282499   0.8780710   0.8357859           0
   0.5278347   0.8779865   0.8347677           0
   0.5274362   0.8781457   0.8351130           0
   0.5364979   0.8848238   0.8351314           0
   0.5355403   0.8841470   0.8347944           0
   0.5378053   0.8848505   0.8339172           0
   0.5390736   0.8845716   0.8321310           0
   0.5355314   0.8874920   0.8324884           0
   0.5341704   0.8835858   0.8348332           0
   0.5336405   0.8838226   0.8342719           0
   0.5361292   0.8849503   0.8337847           0
   0.5376239   0.8848209   0.8336374           0
   0.5351346   0.8859355   0.8344961           0
   0.5343721   0.8854616   0.8321926           0
   0.5362133   0.8835318   0.8328077           0
   0.5298132   0.8802849   0.8350658           0
   0.5336817   0.8836065   0.8335610           0
   0.5339178   0.8861498   0.8345737           0
   0.5335968   0.8875599   0.8376183           0
   0.5356412   0.8851349   0.8326968           0
   0.5359795   0.8817898   0.8342640           0
   0.5278919   0.8771358   0.8357932           0
   0.5368973   0.8857787   0.8351460           0
   0.5360008   0.8819594   0.8341472           0
   0.5367055   0.8861463   0.8337043           0
   0.5300009   0.8813252   0.8326367           0
   0.5342917   0.8864794   0.8357108           0
