x                y                z              
 2.95370162E-01  2.74435520E-01 -1.41252905E-01
-3.59363675E-01 -1.24583663E-02 -3.22088748E-02
 1.04674828E+00 -2.06932330E+00  1.01795721E+00
 3.68334681E-01  1.00704446E-01 -6.83813095E-01
 5.12700081E-01  1.69213727E-01  4.47839320E-01
 1.77619338E-01 -3.64008427E-01  1.78679377E-01
-2.46655047E-01  9.74089861E-01 -9.36678290E-01
-2.49205530E-03  5.42883854E-03  7.72600889E-01
-1.18436359E-01 -1.91151902E-01  1.06080091E+00
-1.15134730E-03 -4.97040898E-01 -3.64595465E-02
 5.00082731E-01  8.61428902E-02 -3.14181805E-01
-8.93849313E-01 -5.06975770E-01 -1.40967250E-01
 4.79216516E-01 -1.01342544E-01  1.30554760E+00
-1.42647758E-01  2.10795328E-02  5.27582407E-01
-9.34678912E-01 -1.28246593E+00  6.95713401E-01
-8.17003131E-01  2.81248353E-02 -2.44816154E-01
-1.94362611E-01 -2.79015657E-02  5.07583439E-01
-4.90920216E-01  1.12482500E+00 -4.97884721E-01
 7.12535203E-01  3.28842670E-01  1.19081765E-01
-7.99766004E-01  9.47430909E-01  1.88591704E-01
 6.07400596E-01 -6.91701293E-01 -6.62248731E-01
 5.12913108E-01  3.10440630E-01  5.22431672E-01
-1.26719701E+00 -5.23262382E-01 -2.03025281E-01
-2.16706201E-01  1.16237476E-01 -6.11304760E-01
 1.34708688E-01 -3.05424770E-03  2.16866851E-01
 3.48235155E-03  1.45791626E+00 -7.73740262E-02
-5.48960149E-01 -4.08392340E-01 -2.74003774E-01
-6.32323921E-02  2.60316759E-01 -3.90083849E-01
-1.49418652E+00 -2.44455695E+00  9.35196996E-01
 2.55717963E-01  2.44930223E-01 -2.03501061E-01
 9.18460011E-01 -2.85555393E-01  2.62397528E-01
 1.63777739E-01 -2.37147614E-01  3.28123808E-01
 8.50012004E-02 -8.98963988E-01  2.92763054E-01
-3.76916468E-01 -1.89369991E-01 -1.57616168E-01
-1.56926394E+00  1.13142952E-01 -2.68008709E-01
-3.74111235E-02 -1.21221125E+00  8.52177978E-01
-2.34884366E-01 -1.34302601E-01 -2.34073818E-01
-3.46444212E-02  8.27091932E-02 -5.66177443E-02
 4.77856725E-01  5.62175289E-02 -5.72606385E-01
 1.39477563E+00  1.54777658E+00  4.17906344E-01
-1.50376424E-01 -1.01091884E-01  1.98875934E-01
 3.16472292E-01 -1.86715186E-01 -4.51789021E-01
-2.38495797E-01  5.65012515E-01 -2.42013693E-01
 8.87438893E-01 -1.58936456E-01 -4.91988122E-01
-4.13414359E-01  4.16138679E-01  1.34138513E+00
 2.07819119E-01 -5.40417910E-01 -3.91866058E-01
-9.55155313E-01 -5.77236116E-01 -2.16435149E-01
-3.11368890E-02  2.20062405E-01 -3.29371274E-01
-1.58035576E+00  7.13822126E-01  1.21887791E+00
-5.64950347E-01 -2.12409392E-01 -1.36531389E+00
-7.69281805E-01  6.60861015E-01  6.65859401E-01
 1.40060997E-02  1.16981097E-01  3.09252918E-01
-2.15886891E-01 -4.04935986E-01 -8.00406873E-01
-1.49344361E+00  2.08259270E-01 -2.74863696E+00
-7.02994943E-01 -1.07881773E+00 -7.79355347E-01
-1.06407411E-01 -4.73803505E-02  2.66301900E-01
-3.55233103E-02 -1.12577707E-01 -5.10781169E-01
-2.89918065E-01  3.27475309E-01  2.59779423E-01
 2.25631092E-02 -1.20574057E-01  4.62748468E-01
-1.25129688E+00 -2.95105696E-01  2.10908830E-01
-2.39517525E-01  3.53568137E-01  8.92744809E-02
-8.53186190E-01  4.07882571E-01 -3.92994807E-05
 7.01746285E-01  2.21901193E-01 -1.91349852E+00
-4.35768440E-02  2.28509620E-01 -1.24781823E+00
-3.71297985E-01 -1.43167123E-01 -6.88518286E-02
 2.27170467E-01  6.21084213E-01  4.33407933E-01
-5.52931845E-01  2.77517617E-01 -1.24113210E-01
 4.55160141E-01 -1.33301035E-01  4.98973608E-01
 3.09951693E-01  1.51593912E+00  3.05568073E-02
-4.39670980E-01  7.56538808E-01  7.83540606E-01
 1.07554758E+00  2.60053337E-01 -5.16288877E-01
 1.21867813E-01 -9.31410134E-01 -1.18500646E-02
-3.44938248E-01  5.40126443E-01  1.41685948E-01
 4.56445247E-01 -1.29469395E-01  3.19868587E-02
-3.25618207E-01  1.52035683E-01  1.93512487E+00
-1.00709438E-01 -9.67694893E-02  3.01652610E-01
-3.80741507E-02  7.98295677E-01  6.26847446E-02
 2.19755635E-01 -3.60340327E-01 -1.58064485E-01
 4.69067425E-01 -1.75474572E+00 -5.21167040E-01
-8.42595518E-01 -1.77649403E+00 -2.13045502E+00
 1.11249097E-01  5.20132147E-02  3.12981814E-01
 4.04412419E-01 -7.43866712E-02  7.73146302E-02
 2.53930032E-01  1.91406474E-01 -2.75461853E-01
 4.02384490E-01  4.28058505E-01 -2.85982162E-01
 8.21587536E-03 -1.95192471E-01 -1.89671740E-01
 3.62937629E-01  5.52542508E-02 -3.34074467E-01
-5.20329475E-01 -8.74265842E-03 -4.15045500E-01
-8.72989357E-01  1.32075262E+00 -1.30667531E+00
-5.37635326E-01 -8.07154536E-01  4.37326491E-01
-1.36828303E+00  2.46227765E+00  1.27786946E+00
 3.58503349E-02  1.54271376E+00  2.12141037E-01
-6.54303908E-01 -1.87294595E-02  3.17185193E-01
-4.12622094E-01  2.50287890E+00 -1.52355182E+00
-2.43377060E-01  7.10881799E-02 -1.12258323E-01
-8.34425837E-02 -3.75510335E-01 -1.26672804E-01
 9.72900331E-01 -1.27006745E+00  1.63212633E+00
 4.53912169E-01 -4.47456300E-01  3.93308789E-01
-1.01488268E+00  6.95165932E-01  1.23155333E-01
-7.53388703E-01  1.03859651E+00  7.03577042E-01
-2.21793339E-01  8.65168214E-01  1.39142013E+00
-2.83352911E-01  8.20552707E-02 -4.26902682E-01
 2.34230772E-01 -1.38998821E-01 -4.83924419E-01
 4.76930700E-02 -4.33055460E-01  2.71825075E-01
-1.48051456E-01 -1.53538391E-01  4.26124036E-01
-3.29501718E-01  3.35974723E-01  1.43754274E-01
-3.13835859E-01  6.47285283E-01  5.54180264E-01
 5.99616408E-01  3.87257367E-01 -2.60857254E-01
 2.13162452E-01 -4.28520590E-01  1.36601233E+00
 4.15520608E-01  5.75306773E-01  5.51769316E-01
-2.70728052E-01 -1.20054793E+00  1.33225048E+00
 2.42208213E-01 -1.25360131E+00  8.54101032E-02
 5.93746245E-01 -6.76086128E-01 -1.15972948E+00
 1.23451936E+00 -2.38950998E-01  4.26510841E-01
 7.06316292E-01  9.37393606E-02 -5.28867006E-01
 4.61170703E-01  1.46036390E-02 -2.55643874E-01
-4.12236094E-01  1.39833912E-01 -6.84711635E-01
-4.05725628E-01  1.14878595E-01  6.09026253E-01
-1.49800450E-01 -1.51340580E-02 -8.85528862E-01
 2.07751083E+00  1.41702724E+00 -1.76457509E-01
-1.21482098E+00 -7.81386256E-01 -3.39973092E-01
-1.32779467E+00  1.76986706E+00 -2.32610893E+00
-3.89748290E-02 -1.79565012E+00  7.59582222E-01
-6.58388793E-01  3.99343878E-01 -5.01504302E-01
 2.28612438E-01  7.91227877E-01  1.81633919E-01
 3.04223329E-01  6.05783522E-01  2.47275338E-01
 2.90612131E-01 -5.27805567E-01  7.41574168E-01
-4.12907869E-01 -7.24649906E-01 -1.12655652E+00
-1.98587370E+00 -7.70147264E-01  1.10308754E+00
 7.69511685E-02  1.25928447E-02 -5.80531918E-02
 3.74125004E-01 -8.17453146E-01  4.26643401E-01
 6.57983497E-02 -7.36067398E-03 -2.57609010E-01
-1.43058198E-02 -2.31686935E-01  2.92936713E-01
-6.16141796E-01 -3.05254996E-01  1.25753716E-01
-5.21641016E-01 -3.61356363E-02 -1.43400282E-01
-3.82167339E-01 -3.49305004E-01  3.02712172E-01
 5.97116463E-02  1.89063430E-01 -5.43885469E-01
-4.81247693E-01  8.10785413E-01  8.77890810E-02
-2.62408435E-01  7.75202736E-03 -2.48554602E-01
-4.77502704E-01 -3.33007693E-01  6.86027169E-01
-7.53841460E-01  2.36680532E+00  5.22024870E-01
-1.13225186E+00 -1.39958572E+00 -4.26242024E-01
 4.12501395E-01  6.21472120E-01 -1.69751585E-01
 5.88014185E-01 -9.87307280E-02 -6.67302132E-01
-3.29167277E-01 -8.89526680E-02  6.87186792E-02
 8.67928326E-01 -4.88034904E-01  4.63325351E-01
-4.86036390E-02 -2.36819893E-01 -3.55672419E-01
-1.95412827E+00 -1.39243853E+00 -2.16427758E-01
-3.15027922E-01 -1.83190212E-01  3.99016678E-01
-1.52302396E+00  8.60748529E-01 -9.70300078E-01
 4.94492471E-01 -1.42784846E+00  6.68821096E-01
 5.01383841E-01 -4.63049054E-01  4.25009876E-01
-7.11816609E-01  2.30859980E-01 -1.29866183E+00
 7.68028855E-01 -9.68137085E-01  1.50528765E+00
-1.56597292E+00 -8.46947134E-01 -1.14419675E+00
-6.34105653E-02  1.02614596E-01 -3.23607594E-01
 6.47709593E-02  1.95973024E-01 -1.80453658E-01
-4.23794627E-01  4.25520599E-01 -7.77466416E-01
-5.37136674E-01  2.86869556E-01  7.09956169E-01
-6.63296819E-01 -8.79819512E-01  2.40902618E-01
-2.12504089E-01 -1.17022172E-01 -8.38755310E-01
 5.91022730E-01  4.92318332E-01 -1.65922642E-01
-7.45023251E-01 -7.06764042E-01 -9.47188973E-01
-3.12099397E-01 -2.08159015E-02 -1.39698759E-01
 3.07407886E-01 -1.42434612E-02  1.16600104E-01
 3.99765193E-01 -3.01082420E+00 -1.31394255E+00
 1.56451147E-02 -2.68202782E-01 -9.98137653E-01
-5.54166973E-01  1.85675895E+00  1.61309803E+00
 2.65956700E-01  1.18885565E+00  5.71026564E-01
 1.42813087E-01 -1.74573153E-01 -9.57600713E-01
-7.12624490E-01 -3.15266430E-01  5.49333513E-01
 6.85142338E-01 -1.48843634E+00 -2.70997596E+00
-6.86460793E-01  2.34323412E-01  7.32135236E-01
-9.80296969E-01  1.87115863E-01 -2.40510970E-01
-1.97580770E-01 -2.93325800E-02 -3.80109757E-01
-3.63636076E-01 -4.51376408E-01  6.39795125E-01
 3.82147431E-01 -4.89562511E-01 -4.27735746E-01
-6.11300111E-01  1.82546660E-01 -1.97088532E-02
 2.27444917E-01  3.59003246E-01  4.14382726E-01
 1.11271262E+00  1.41114712E+00 -9.76424456E-01
-1.77480698E-01 -3.04722369E-01 -6.34802938E-01
 6.45365357E-01 -3.35823707E-02  3.48293707E-02
-3.87984127E-01 -3.86153311E-01 -1.42580926E+00
-2.87834797E-02  6.37427509E-01 -1.17037272E+00
-1.33799762E-01  1.88874388E+00  5.50099730E-01
-4.28938538E-01 -3.51931453E-01  3.35907698E-01
 1.58012354E+00  1.94003060E-02  5.49597085E-01
 3.51053447E-01  6.82390392E-01 -1.87065446E+00
 2.95504898E-01 -6.03169560E-01 -3.71312857E-01
 6.80414498E-01  8.36971879E-01  5.87040484E-01
 2.36130059E-01 -1.11853272E-01 -6.50590435E-02
-5.08703530E-01  1.01371741E+00 -4.82866764E-01
-2.43147328E-01  6.49900138E-01  7.08619133E-02
 6.22690082E-01  1.52568668E-01 -7.95771122E-01
-3.97798158E-02 -3.10289592E-01 -2.85834491E-01
-2.30743861E+00 -8.03837299E-01  4.99933630E-01
 4.17723298E-01 -9.72728338E-03  1.15960747E-01
 3.35723937E-01  6.68217361E-01  8.81324589E-01
-3.49343661E-03 -1.06203973E+00  1.42705393E+00
 3.61693323E-01 -4.60122466E-01 -4.36818361E-01
-1.12968159E+00 -2.72617698E-01 -1.60159695E+00
-1.10105574E+00  1.12283453E-01 -5.54032922E-01
 1.00344896E+00 -2.60390699E-01  6.89522266E-01
-1.51496530E-01  1.65154800E-01  2.78589696E-01
-8.61155763E-02  4.35486615E-01 -1.06303263E+00
-4.95920032E-01  3.07065070E-01  1.57277000E+00
-1.85383841E-01  4.31054682E-02 -3.06345314E-01
 3.33140418E-02 -1.65065855E-01 -2.27422938E-01
 6.09037817E-01  2.04742387E-01 -6.86391473E-01
 2.21182632E+00 -2.22892118E+00 -2.79666245E-01
 5.18828154E-01  2.69404441E-01 -1.98543429E-01
-4.37638581E-01 -2.63246387E-01 -3.21462870E-01
 8.23519468E-01 -4.78888839E-01 -2.63106823E-01
 5.30412793E-01  4.57922161E-01 -1.86343938E-01
 1.51436269E-01 -2.24061415E-01  5.38121879E-01
 2.54344881E-01  6.37663603E-01 -1.80927560E-01
-4.56543975E-02 -9.03679952E-02 -1.22532941E-01
-1.19403876E-01 -6.31318748E-01  6.89216137E-01
-6.39122605E-01  8.09530973E-01  1.24309731E+00
 2.10121930E-01  3.70563328E-01 -1.31096140E-01
 7.44202316E-01  3.36533844E-01 -7.49074340E-01
 9.47079837E-01 -2.78519660E-01 -5.32480299E-01
 3.73476356E-01  1.04440004E-01 -9.75331485E-01
 1.31248638E-01 -6.65541112E-01  9.19703960E-01
-9.20689404E-02  4.84352201E-01 -2.83034712E-01
 1.45845687E+00  9.43862617E-01 -2.10251784E+00
 1.24235665E-02 -1.33567318E-01 -1.52622432E-01
 3.52129430E-01  3.96320611E-01 -3.20688546E-01
 5.33668160E-01  1.19295907E+00  2.60133594E-01
-3.02759111E-01 -8.21084619E-01  1.89090803E-01
 4.63665336E-01  3.70716989E-01  2.01103594E-02
-1.30733085E+00  1.17547953E+00  3.56632292E-01
-6.08941793E-01  2.95150489E-01 -5.20296335E-01
 3.72737914E-01  7.31160119E-02 -2.42753774E-01
-8.21016788E-01  8.85511816E-01  8.70989978E-01
-3.45549762E-01  3.46243531E-01 -3.89302224E-01
 1.85866818E-01 -7.69985080E-01  1.11322924E-01
-1.40837803E-01  6.80406570E-01 -1.01136017E+00
-7.56627321E-01 -2.98198152E+00 -7.53280222E-01
 7.84839630E-01 -1.17529619E+00 -2.35349134E-01
-1.49469227E-01  1.65379858E+00 -6.52794540E-01
 1.36955932E-01  5.46779096E-01  1.06458321E-01
-5.04101753E-01  1.06627274E+00 -3.45659256E-01
 1.17910671E+00  2.67087072E-01  2.83226699E-01
 1.87316859E+00 -9.72483158E-01 -9.61879134E-01
 3.88082385E-01 -6.38916075E-01 -3.88289690E-01
 5.02112284E-02  4.30339500E-02  1.71917126E-01
-1.47980988E+00  3.90391678E-01  4.67086732E-01
-5.57907224E-01 -3.03221285E-01  2.75723791E+00
 2.42720664E-01 -9.17206287E-01  1.93364158E-01
 2.67383993E-01 -1.01299691E+00 -1.31589329E+00
 8.55405629E-02 -3.92528437E-02  3.57146382E-01
-3.08535874E-01  5.74850775E-02  9.87792075E-01
-1.99838936E-01 -1.76072016E-01 -1.31761551E+00
-1.01276851E+00  7.15673745E-01  1.26752004E-01
 6.44033730E-01  1.98797333E+00 -1.71731627E+00
 3.98524888E-02 -1.42904535E-01  3.21040958E-01
-3.18512827E-01 -5.70742823E-02 -8.19122717E-02
 6.49952829E-01  1.16141701E+00  1.43373877E-01
-5.64554334E-01  2.51936674E-01  6.10875748E-02
-3.03943336E-01  4.57871467E-01 -4.76908863E-01
-2.63065517E-01  1.75150916E-01  2.77367949E-01
 1.54067612E+00 -5.75463831E-01 -3.27885449E-01
-3.52797121E-01  3.22726429E-01  1.86417922E-01
 1.07380867E+00 -1.26866266E-01 -4.27094877E-01
-4.23920065E-01  2.03196496E-01 -9.86435823E-03
-6.71859145E-01 -1.64322948E+00 -1.10908294E+00
 1.49662837E-01  2.17473537E-01  4.37775403E-01
-2.48613209E-01  8.98294523E-02  3.98680240E-01
 7.29024351E-01  1.10815376E-01  4.93780881E-01
-7.36527443E-01  1.33053496E-01 -1.22024737E-01
 1.62770987E-01 -8.27338398E-01  2.42798313E-01
-6.71077311E-01  7.07090914E-01 -2.21162248E+00
-1.39917731E-01 -9.51915085E-02 -3.56106967E-01
 2.46161282E-01  2.75760561E-01 -1.15238898E-01
-1.83789894E-01 -4.27465979E-03 -1.28025636E-01
 4.38378612E-03 -3.37184906E-01 -1.60412058E-01
 5.68200424E-02  4.39565688E-01  1.93806008E-01
 6.50073707E-01  1.27305731E-01 -2.85744429E-01
 4.23521340E-01 -4.39135879E-01  2.97834072E-02
 3.80052209E-01  9.58255231E-01  7.05842137E-01
-2.29238287E-01  1.78958520E-01  5.81332803E-01
-2.23258451E-01 -6.31576598E-01  2.05391836E+00
-1.06904343E-01 -9.03863430E-01  1.20145315E-02
-6.87037587E-01  6.41262472E-01 -1.46473956E+00
 4.16750491E-01 -1.62186287E-02  4.35615838E-01
 1.34279072E+00 -8.92921925E-01 -7.76017159E-02
 2.95013040E-01 -6.51459634E-01 -6.37744427E-01
 4.64305192E-01 -2.43225917E-01 -1.28025401E+00
-4.82066453E-01 -3.40970874E-01 -4.19376343E-01
 1.62788045E+00 -3.73455673E-01 -3.52311552E-01
 1.31724310E+00 -8.14117268E-02 -1.38879049E+00
-8.53986800E-01 -3.03077281E-01 -4.37459052E-02
-3.01093739E-02 -3.76230568E-01  3.18603575E-01
 1.50355899E+00 -1.42818630E+00  1.03693247E+00
-6.70529068E-01 -6.52160287E-01  1.07532954E+00
 1.21334696E+00 -1.49133159E-02  9.06429887E-01
-7.39664733E-02 -1.79512024E-01  8.21085870E-02
-6.60358816E-02  7.91287363E-01  8.77074957E-01
-2.85371095E-01 -6.98492527E-01 -4.12592232E-01
 4.78065938E-01  1.83021665E-01  1.01037502E+00
-7.51911998E-01  8.46497416E-01  1.92747629E+00
 1.26217619E-01  6.63992064E-03 -3.63137156E-01
 8.79129544E-02  1.79014578E-01 -6.64606094E-02
-6.12929285E-01  1.59464574E+00 -6.25237942E-01
-9.85944364E-03  5.12642384E-01  4.80697066E-01
 1.08285263E-01  6.94240391E-01 -1.00759685E+00
 2.02707827E-01  4.84762758E-01  1.23611182E-01
 9.48497280E-03  7.23459482E-01 -6.64277017E-01
 7.80529827E-02 -1.64636448E-01 -3.43650848E-01
-8.20559263E-01 -2.56056190E-01 -7.36114919E-01
-5.67578316E-01 -2.44246453E-01  2.74101775E-02
-2.73329854E-01 -7.36592188E-02 -3.54538471E-01
 5.70898652E-01 -8.19953915E-04 -6.48564994E-01
 5.50820589E-01  1.92418769E-01  9.16410148E-01
 6.22145414E-01 -3.57798547E-01 -1.07829332E+00
 1.33527771E-01  1.37961626E+00  1.08152471E-01
-3.96068096E-01  3.26604486E-01 -5.13728917E-01
-7.38657832E-01 -2.37956464E-01 -4.98119533E-01
-9.30813611E-01 -3.49576265E-01  9.36209261E-01
-1.63001150E-01 -2.01892287E-01 -7.74070799E-01
-1.93427217E+00  1.07403243E+00 -1.79721618E+00
-3.63831252E-01  3.93075794E-01 -6.42351881E-02
-6.78442359E-01 -6.35500431E-01  5.52692533E-01
 1.35292634E-02 -6.54882848E-01 -5.00114746E-02
 1.03844360E-01  5.28684258E-01  3.89411330E-01
 2.28477016E-01 -3.06332260E-01  8.98265913E-02
-2.56223381E-01 -5.56205392E-01  7.49702930E-01
-4.22893912E-01 -8.09439480E-01  6.28280997E-01
-7.58780301E-01  2.76317418E-01  2.48219892E-01
-1.83145851E-01 -1.52677551E-01  1.52770773E-01
-3.98796834E-02  2.84757942E-01  5.81952393E-01
 6.26234055E-01 -1.35790300E+00  2.37964058E+00
-2.36438915E-01  2.59188652E-01 -9.02286991E-02
 2.02420518E-01 -1.18350893E-01  1.12399304E+00
-4.23590630E-01 -2.27788180E-01  1.00629762E-01
-8.37515667E-02  8.88847351E-01 -6.23006821E-01
-3.35829854E-02 -2.85578877E-01  6.74781715E-03
 3.45139623E-01  3.17156136E-01  3.05752009E-01
 3.87969345E-01 -2.17593387E-01 -2.10830346E-01
-6.59196079E-01 -8.21071088E-01  1.36380517E+00
-2.14885890E-01  3.85655403E-01 -6.90495431E-01
-8.04309025E-02  4.41482335E-01 -8.53807926E-01
 3.49746078E-01  1.62240648E+00 -1.01051128E+00
 1.94973409E+00  1.14590205E-01  2.44335890E-01
-5.27690470E-01 -2.96450824E-01  3.81244600E-01
-8.58949572E-02  2.15560436E-01 -3.19834173E-01
 3.61079872E-01 -4.54969168E-01  1.03884578E+00
-3.39062899E-01 -1.99590132E-01 -7.77176991E-02
-3.16828132E-01  1.07687902E+00 -4.51721191E-01
-1.12048376E+00  1.49605715E+00  8.66337866E-02
 2.94596940E-01  5.67047000E-01 -2.22723112E-01
 1.00088157E-01  1.86224985E+00 -2.73993790E-01
 6.49547726E-02  6.10111296E-01  1.03920147E-01
 2.32700706E-02 -1.70943230E-01  3.90039206E-01
-8.99997294E-01 -9.10189077E-02 -2.30113104E-01
 1.94311893E+00  6.54091418E-01  3.06490034E-01
 1.21891475E+00 -1.92134237E+00 -3.28468591E-01
 4.98582155E-01 -2.90461749E-01 -5.51991537E-02
-4.56339598E-01  1.88761145E-01 -5.42495012E-01
-2.26779294E+00 -2.64916360E-01  1.20353377E+00
 6.37910903E-01 -3.56321990E-01 -1.23910852E-01
 3.05408299E-01 -1.52267605E-01  7.06026927E-02
-2.03796566E-01 -5.39682329E-01 -3.70504074E-02
-2.22814783E-01  7.64739990E-01  3.07067752E-01
-2.66656876E-02 -3.48943204E-01 -9.55006897E-01
-2.85152435E-01 -4.14202690E-01 -1.60846129E-01
-1.99637520E+00 -2.13749886E-01 -9.91662681E-01
 7.70309091E-01  7.17308164E-01  6.19459093E-01
 2.33368903E-01 -3.84651572E-02  2.11843297E-01
-5.03664255E-01 -7.50211537E-01 -6.02044642E-01
 4.00956959E-01  1.18046023E-01 -4.27241057E-01
-1.19347954E+00 -2.88931757E-01 -1.24977481E+00
-1.70261979E-01  3.40817600E-01  2.48426676E-01
 1.13274348E+00 -5.62666431E-02 -2.05238724E+00
 5.78004479E-01 -5.90425730E-01 -4.57265228E-01
 3.28576148E-01  1.20561969E+00  6.41511381E-01
-4.18942571E-02  3.19508076E-01 -4.45698231E-01
-5.78600585E-01  1.74908340E-01 -2.53746510E-01
-1.11876227E-01 -2.78829902E-01 -8.20713222E-01
-1.14576235E-01 -2.16484398E-01  4.06063616E-01
 4.45475459E-01  6.52914882E-01 -5.29642045E-01
-8.42890382E-01  5.37729681E-01  2.29153857E-01
 6.17380559E-01 -1.49207842E+00  1.31860852E+00
 9.34944600E-02  2.12312669E-01  1.01216400E+00
 1.24835277E+00  8.15620780E-01 -2.53649727E-02
 2.70180404E-01  4.54988629E-01  2.62228310E-01
 2.75868416E-01 -3.21582884E-01 -2.78644934E-02
-2.84616470E-01  3.19493711E-01  3.36103052E-01
-1.14894249E-01  2.18093932E-01  5.27164519E-01
-7.20977068E-01 -3.05441529E-01 -1.25181573E-02
 4.32853132E-01  1.12387693E+00 -1.95333683E+00
-5.35867333E-01  1.55020118E-01  4.25371706E-01
-7.71555528E-02 -9.50454026E-02 -4.51359361E-01
 4.81689628E-03  1.55931106E-02  1.71144038E-01
-2.48586670E-01 -1.95262268E-01  5.06844282E-01
-4.10589546E-01 -4.87349600E-01  1.89229918E+00
 1.57145774E+00  2.42312813E+00 -2.26246327E-01
-1.47904441E-01  2.32410088E-01 -1.00504318E-02
 6.80404186E-01  9.33939457E-01  1.61925256E+00
-3.26047391E-01 -1.61237270E-01  1.38522819E-01
 4.96831685E-01 -3.35890770E-01  3.07757497E-01
-1.24783432E+00 -2.00454521E+00  4.80206192E-01
 9.48526740E-01  8.80625695E-02  8.34065899E-02
 4.86675173E-01  1.62925267E+00 -2.85709739E-01
 4.13634211E-01  7.61080563E-01 -1.59046546E-01
-2.73739286E-02 -2.63142079E-01  2.38745272E-01
-2.38196754E+00 -1.26721048E+00  4.26651776E-01
-2.05246210E+00 -1.93125784E+00 -1.23695683E+00
-5.28197050E-01 -1.02735944E-01 -5.55432796E-01
-5.45815349E-01 -2.23822668E-01  4.71637577E-01
 1.73727237E-02 -2.35473085E-02  2.16749564E-01
-1.06107938E+00 -2.62913376E-01  9.63482022E-01
 1.25518429E+00 -3.90651315E-01  1.08200967E+00
-5.45176744E-01  1.93113983E-01  5.89657962E-01
 1.26272500E-01  1.12758839E+00 -4.24263239E-01
 1.32472646E+00 -1.34067461E-01  3.83003354E-02
-5.61480224E-01 -4.41380709E-01  1.01383579E+00
 1.01708901E+00  1.57485664E-01 -1.02268445E+00
-2.40572381E+00 -2.20500302E+00 -3.94158274E-01
 1.05308247E+00 -1.90845683E-01  1.39269426E-01
-1.45432878E+00 -1.51366913E+00  4.75171417E-01
 1.24353170E+00 -2.55830264E+00  9.30327997E-02
-8.42376128E-02  4.91304398E-01 -2.48216137E-01
 1.13113679E-01 -4.20955777E-01 -5.32439351E-01
-7.75445163E-01  4.75924790E-01  4.35261458E-01
 7.24112868E-01  1.07383001E+00  1.19372189E-01
-2.72664785E-01 -3.53258669E-01 -1.24813482E-01
 2.50122964E-01 -4.72729206E-01 -3.27380449E-01
 8.01040947E-01 -1.26481497E+00  1.34277439E+00
-5.70217252E-01  1.03411645E-01 -5.11130452E-01
-5.68298280E-01 -3.27713311E-01  3.83341759E-01
 2.18577480E+00 -1.20186210E+00 -1.14768410E+00
-4.96591955E-01 -8.33745718E-01 -2.37655699E-01
 1.21394598E+00  2.01830901E-02 -5.84458470E-01
 3.11309904E-01 -1.73400238E-01 -2.54314423E-01
 5.92878640E-01 -7.29470402E-02  3.96714628E-01
 4.96762097E-01  3.51109087E-01 -6.28846169E-01
 1.40401483E-01  7.71539927E-01  7.82459304E-02
-3.14213336E-01  1.96675926E-01 -3.23476940E-01
-3.21628451E+00  3.19842458E-01  2.86662728E-01
 3.21066648E-01  6.24255240E-01 -8.42509866E-02
-1.37216270E+00  4.94689792E-01 -2.46366516E-01
 9.30565894E-02  6.61163107E-02 -1.00215830E-01
-7.55838931E-01 -5.72475076E-01 -5.24326384E-01
-5.13850689E-01 -2.79037774E-01 -1.35092661E-01
-4.87900794E-01 -3.99099827E-01  1.77625865E-01
 3.21921170E-01 -1.53977394E-01  3.51883113E-01
-6.15516126E-01  9.47663665E-01  1.13603406E-01
 1.57920420E-01 -2.55585611E-01 -4.47835743E-01
 4.72095869E-02 -3.45472038E-01 -1.87700734E-01
-1.90470383E-01  1.20966688E-01  1.26049072E-01
 3.56095955E-02  1.19866192E-01  1.49587095E-01
 3.40166509E-01 -9.82549712E-02  3.93426180E-01
 3.42806429E-01 -2.70317823E-01 -7.06434026E-02
 4.80112970E-01  2.37537637E-01  1.25304107E-02
-1.83111715E+00  5.98677635E-01  9.69715416E-02
 1.10480702E+00 -1.33838743E-01 -7.11220980E-01
-9.91251916E-02 -5.18577278E-01 -1.22630768E-01
-1.92803562E+00 -1.38630128E+00 -1.56502634E-01
-2.43561849E-01  2.88611174E-01 -9.19673070E-02
-1.60142422E-01 -2.68474340E-01 -3.30820739E-01
-8.11131537E-01  9.97094929E-01  7.82541484E-02
 8.30456138E-01  6.51510119E-01  8.68979156E-01
 4.30550188E-01  1.78324178E-01  2.69399673E-01
-2.53311604E-01 -1.02793145E+00 -1.29512459E-01
 1.19471133E-01 -5.44470362E-03  1.92729652E-01
 9.04924572E-02 -2.42218018E-01  1.04051247E-01
 7.33629763E-02  1.17624140E+00 -2.43404787E-02
 8.66871655E-01  7.25758791E-01  2.60451168E-01
 6.12716675E-01  8.86019349E-01  7.55521774E-01
 1.32532036E+00 -7.09880739E-02  1.03619671E+00
 5.49663067E-01  3.74896750E-02  3.36724401E-01
 8.85107890E-02  5.07325493E-02 -4.50739413E-01
-1.78350067E+00 -1.97491658E+00  1.60811889E+00
 2.61752814E-01  4.71462756E-02  2.11939022E-01
-9.95898664E-01  8.06194305E-01  1.30788088E+00
-9.20154452E-02  3.07373226E-01 -2.53474534E-01
-3.86335939E-01 -8.67229581E-01 -6.95406258E-01
 1.50928088E-02 -4.26710337E-01 -2.00006645E-02
 6.69862986E-01  4.56115156E-01  3.92182261E-01
-2.31102005E-01 -5.54928660E-01 -3.96119773E-01
-2.64124656E+00 -2.65061110E-01  6.89218640E-01
